entry_ts,exit_ts,direction,pnl_ticks
2024-07-23 11:15:00 UTC,2024-07-23 11:25:00 UTC,long,5.0
2024-07-24 11:00:00 UTC,2024-07-24 11:05:00 UTC,short,150.0
2024-07-25 11:00:00 UTC,2024-07-25 11:05:00 UTC,long,161.0
2024-07-26 11:00:00 UTC,2024-07-26 11:05:00 UTC,long,334.0
2024-07-29 11:00:00 UTC,2024-07-29 11:05:00 UTC,short,174.0
2024-07-30 11:00:00 UTC,2024-07-30 11:05:00 UTC,long,-25.0
2024-07-30 11:15:00 UTC,2024-07-30 11:20:00 UTC,long,75.0
2024-07-31 11:00:00 UTC,2024-07-31 11:05:00 UTC,long,75.0
2024-08-01 11:00:00 UTC,2024-08-01 11:05:00 UTC,short,469.0
2024-08-02 11:00:00 UTC,2024-08-02 11:05:00 UTC,short,428.0
2024-08-05 11:05:00 UTC,2024-08-05 11:10:00 UTC,long,-25.0
2024-08-05 11:20:00 UTC,2024-08-05 11:25:00 UTC,long,75.0
2024-08-06 11:00:00 UTC,2024-08-06 11:05:00 UTC,long,297.0
2024-08-07 11:00:00 UTC,2024-08-07 11:05:00 UTC,long,98.0
2024-08-07 11:15:00 UTC,2024-08-07 11:20:00 UTC,long,-25.0
2024-08-08 11:00:00 UTC,2024-08-08 11:05:00 UTC,long,337.0
2024-08-09 11:00:00 UTC,2024-08-09 11:05:00 UTC,long,75.0
2024-08-09 11:25:00 UTC,2024-08-09 11:30:00 UTC,long,-25.0
2024-08-12 11:00:00 UTC,2024-08-12 11:10:00 UTC,short,75.0
2024-08-13 11:00:00 UTC,2024-08-13 11:10:00 UTC,long,20.0
2024-08-14 11:00:00 UTC,2024-08-14 11:10:00 UTC,long,30.0
2024-08-15 11:15:00 UTC,2024-08-15 11:25:00 UTC,long,-25.0
2024-08-15 11:40:00 UTC,2024-08-15 11:45:00 UTC,long,-25.0
2024-08-16 11:00:00 UTC,2024-08-16 11:20:00 UTC,long,25.0
2024-08-19 11:00:00 UTC,2024-08-19 11:05:00 UTC,long,133.0
2024-08-20 11:00:00 UTC,2024-08-20 11:05:00 UTC,short,-25.0
2024-08-20 11:15:00 UTC,2024-08-20 11:25:00 UTC,short,75.0
2024-08-21 11:00:00 UTC,2024-08-21 11:05:00 UTC,short,96.0
2024-08-22 11:00:00 UTC,2024-08-22 11:05:00 UTC,short,82.0
2024-08-23 11:00:00 UTC,2024-08-23 11:05:00 UTC,long,122.0
2024-08-23 12:05:00 UTC,2024-08-23 12:15:00 UTC,long,20.0
2024-08-26 11:00:00 UTC,2024-08-26 11:10:00 UTC,long,-25.0
2024-08-26 11:20:00 UTC,2024-08-26 11:35:00 UTC,short,10.0
2024-08-27 11:00:00 UTC,2024-08-27 11:10:00 UTC,long,35.0
2024-08-27 11:20:00 UTC,2024-08-27 11:25:00 UTC,long,-25.0
2024-08-28 11:00:00 UTC,2024-08-28 11:10:00 UTC,long,20.0
2024-08-28 11:20:00 UTC,2024-08-28 11:35:00 UTC,short,35.0
2024-08-29 11:00:00 UTC,2024-08-29 11:05:00 UTC,short,-25.0
2024-08-29 11:15:00 UTC,2024-08-29 11:20:00 UTC,long,-25.0
2024-08-30 11:00:00 UTC,2024-08-30 11:05:00 UTC,short,-25.0
2024-08-30 11:15:00 UTC,2024-08-30 11:25:00 UTC,short,75.0
2024-09-02 11:00:00 UTC,2024-09-02 12:20:00 UTC,long,-25.0
2024-09-02 12:30:00 UTC,2024-09-02 12:50:00 UTC,long,-25.0
2024-09-03 11:00:00 UTC,2024-09-03 11:05:00 UTC,short,162.0
2024-09-04 11:00:00 UTC,2024-09-04 11:05:00 UTC,long,217.0
