Instrument,Action,Quantity,Price,Time,ID,E/X,Position,Order ID,Name,Commission,Rate,Account,Connection,
CL APR26,Buy,1,6.88,9/7/2020 11:12:00 AM,NT-00148-1766,Entry,1 L,NT-00159-1766,Long,$0.00,1,Backtest,,
CL APR26,Sell,1,10.64,9/1/2020 5:00:00 PM,NT-00147-1766,Exit,-,NT-00158-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,10.83,9/1/2020 11:48:00 AM,NT-00146-1766,Entry,1 L,NT-00157-1766,Long,$0.00,1,Backtest,,
CL APR26,Buy,1,10.46,8/31/2020 5:00:00 PM,NT-00145-1766,Exit,-,NT-00156-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,10.78,8/31/2020 11:12:00 AM,NT-00144-1766,Entry,1 S,NT-00155-1766,Short,$0.00,1,Backtest,,
CL APR26,Buy,1,10.57,8/28/2020 5:00:00 PM,NT-00143-1766,Exit,-,NT-00154-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,10.56,8/28/2020 11:36:00 AM,NT-00142-1766,Entry,1 S,NT-00153-1766,Short,$0.00,1,Backtest,,
CL APR26,Buy,1,10.66,8/27/2020 5:00:00 PM,NT-00141-1766,Exit,-,NT-00152-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,10.71,8/27/2020 12:00:00 PM,NT-00140-1766,Entry,1 S,NT-00151-1766,Short,$0.00,1,Backtest,,
CL APR26,Buy,1,9.89,8/21/2020 5:00:00 PM,NT-00139-1766,Exit,-,NT-00150-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,9.56,8/21/2020 11:24:00 AM,NT-00138-1766,Entry,1 S,NT-00149-1766,Short,$0.00,1,Backtest,,
CL APR26,Sell,1,10.40,8/20/2020 5:00:00 PM,NT-00137-1766,Exit,-,NT-00148-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,10.42,8/20/2020 11:24:00 AM,NT-00136-1766,Entry,1 L,NT-00147-1766,Long,$0.00,1,Backtest,,
CL APR26,Sell,1,10.60,8/19/2020 5:00:00 PM,NT-00135-1766,Exit,-,NT-00146-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,10.49,8/19/2020 11:24:00 AM,NT-00134-1766,Entry,1 L,NT-00145-1766,Long,$0.00,1,Backtest,,
CL APR26,Sell,1,10.15,8/14/2020 5:00:00 PM,NT-00133-1766,Exit,-,NT-00144-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,10.10,8/14/2020 3:12:00 PM,NT-00132-1766,Entry,1 L,NT-00143-1766,Long,$0.00,1,Backtest,,
CL APR26,Buy,1,10.48,8/12/2020 5:00:00 PM,NT-00131-1766,Exit,-,NT-00142-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,10.28,8/12/2020 11:48:00 AM,NT-00130-1766,Entry,1 S,NT-00141-1766,Short,$0.00,1,Backtest,,
CL APR26,Sell,1,9.91,8/10/2020 5:00:00 PM,NT-00129-1766,Exit,-,NT-00140-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,9.86,8/10/2020 11:12:00 AM,NT-00128-1766,Entry,1 L,NT-00139-1766,Long,$0.00,1,Backtest,,
CL APR26,Buy,1,9.89,8/6/2020 5:00:00 PM,NT-00127-1766,Exit,-,NT-00138-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,10.16,8/6/2020 11:12:00 AM,NT-00126-1766,Entry,1 S,NT-00137-1766,Short,$0.00,1,Backtest,,
CL APR26,Buy,1,9.00,7/28/2020 5:00:00 PM,NT-00125-1766,Exit,-,NT-00135-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,8.98,7/28/2020 11:12:00 AM,NT-00124-1766,Entry,1 S,NT-00134-1766,Short,$0.00,1,Backtest,,
CL APR26,Buy,1,9.57,7/27/2020 5:00:00 PM,NT-00123-1766,Exit,-,NT-00133-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,8.84,7/27/2020 12:36:00 PM,NT-00122-1766,Entry,1 S,NT-00132-1766,Short,$0.00,1,Backtest,,
CL APR26,Sell,1,8.98,7/23/2020 5:00:00 PM,NT-00121-1766,Exit,-,NT-00131-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,9.63,7/23/2020 11:12:00 AM,NT-00120-1766,Entry,1 L,NT-00130-1766,Long,$0.00,1,Backtest,,
CL APR26,Sell,1,9.81,7/22/2020 5:00:00 PM,NT-00119-1766,Exit,-,NT-00129-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,9.39,7/22/2020 12:00:00 PM,NT-00118-1766,Entry,1 L,NT-00128-1766,Long,$0.00,1,Backtest,,
CL APR26,Sell,1,9.50,7/21/2020 5:00:00 PM,NT-00117-1766,Exit,-,NT-00127-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,10.23,7/21/2020 11:12:00 AM,NT-00116-1766,Entry,1 L,NT-00126-1766,Long,$0.00,1,Backtest,,
CL APR26,Buy,1,8.69,7/17/2020 5:00:00 PM,NT-00115-1766,Exit,-,NT-00125-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,8.54,7/17/2020 11:24:00 AM,NT-00114-1766,Entry,1 S,NT-00124-1766,Short,$0.00,1,Backtest,,
CL APR26,Sell,1,8.81,7/16/2020 5:00:00 PM,NT-00113-1766,Exit,-,NT-00123-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,8.97,7/16/2020 12:48:00 PM,NT-00112-1766,Entry,1 L,NT-00122-1766,Long,$0.00,1,Backtest,,
CL APR26,Buy,1,9.01,7/8/2020 5:00:00 PM,NT-00111-1766,Exit,-,NT-00121-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,8.63,7/8/2020 11:12:00 AM,NT-00110-1766,Entry,1 S,NT-00120-1766,Short,$0.00,1,Backtest,,
CL APR26,Sell,1,8.72,7/6/2020 5:00:00 PM,NT-00109-1766,Exit,-,NT-00119-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,8.85,7/6/2020 1:36:00 PM,NT-00108-1766,Entry,1 L,NT-00118-1766,Long,$0.00,1,Backtest,,
CL APR26,Buy,1,8.42,7/2/2020 5:00:00 PM,NT-00107-1766,Exit,-,NT-00116-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,8.22,7/2/2020 11:48:00 AM,NT-00106-1766,Entry,1 S,NT-00115-1766,Short,$0.00,1,Backtest,,
CL APR26,Buy,1,7.84,7/1/2020 5:00:00 PM,NT-00105-1766,Exit,-,NT-00114-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,7.64,7/1/2020 11:12:00 AM,NT-00104-1766,Entry,1 S,NT-00113-1766,Short,$0.00,1,Backtest,,
CL APR26,Sell,1,7.76,6/29/2020 5:00:00 PM,NT-00103-1766,Exit,-,NT-00112-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,7.15,6/29/2020 11:12:00 AM,NT-00102-1766,Entry,1 L,NT-00111-1766,Long,$0.00,1,Backtest,,
CL APR26,Buy,1,6.29,6/26/2020 5:00:00 PM,NT-00101-1766,Exit,-,NT-00110-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,6.23,6/26/2020 11:24:00 AM,NT-00100-1766,Entry,1 S,NT-00109-1766,Short,$0.00,1,Backtest,,
CL APR26,Buy,1,8.15,6/23/2020 5:00:00 PM,NT-00099-1766,Exit,-,NT-00108-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,8.97,6/23/2020 12:00:00 PM,NT-00098-1766,Entry,1 S,NT-00107-1766,Short,$0.00,1,Backtest,,
CL APR26,Sell,1,7.63,6/19/2020 5:00:00 PM,NT-00097-1766,Exit,-,NT-00106-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,8.47,6/19/2020 11:36:00 AM,NT-00096-1766,Entry,1 L,NT-00105-1766,Long,$0.00,1,Backtest,,
CL APR26,Sell,1,6.11,6/17/2020 5:00:00 PM,NT-00095-1766,Exit,-,NT-00104-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,6.48,6/17/2020 1:00:00 PM,NT-00094-1766,Entry,1 L,NT-00103-1766,Long,$0.00,1,Backtest,,
CL APR26,Sell,1,6.78,6/9/2020 5:00:00 PM,NT-00093-1766,Exit,-,NT-00102-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,6.58,6/9/2020 11:36:00 AM,NT-00092-1766,Entry,1 L,NT-00101-1766,Long,$0.00,1,Backtest,,
CL APR26,Sell,1,7.36,6/5/2020 5:00:00 PM,NT-00091-1766,Exit,-,NT-00100-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,7.61,6/5/2020 12:36:00 PM,NT-00090-1766,Entry,1 L,NT-00099-1766,Long,$0.00,1,Backtest,,
CL APR26,Buy,1,5.72,6/4/2020 5:00:00 PM,NT-00089-1766,Exit,-,NT-00098-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,5.04,6/4/2020 11:12:00 AM,NT-00088-1766,Entry,1 S,NT-00097-1766,Short,$0.00,1,Backtest,,
CL APR26,Sell,1,5.14,6/3/2020 5:00:00 PM,NT-00087-1766,Exit,-,NT-00096-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,5.31,6/3/2020 11:24:00 AM,NT-00086-1766,Entry,1 L,NT-00095-1766,Long,$0.00,1,Backtest,,
CL APR26,Sell,1,5.26,6/2/2020 5:00:00 PM,NT-00085-1766,Exit,-,NT-00094-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,4.49,6/2/2020 11:24:00 AM,NT-00084-1766,Entry,1 L,NT-00093-1766,Long,$0.00,1,Backtest,,
CL APR26,Buy,1,2.05,5/28/2020 5:00:00 PM,NT-00083-1766,Exit,-,NT-00092-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,0.92,5/28/2020 11:24:00 AM,NT-00082-1766,Entry,1 S,NT-00091-1766,Short,$0.00,1,Backtest,,
CL APR26,Buy,1,0.61,5/27/2020 5:00:00 PM,NT-00081-1766,Exit,-,NT-00090-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,1.68,5/27/2020 12:24:00 PM,NT-00080-1766,Entry,1 S,NT-00089-1766,Short,$0.00,1,Backtest,,
CL APR26,Sell,1,1.91,5/20/2020 5:00:00 PM,NT-00079-1766,Exit,-,NT-00087-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,1.29,5/20/2020 11:24:00 AM,NT-00078-1766,Entry,1 L,NT-00086-1766,Long,$0.00,1,Backtest,,
CL APR26,Buy,1,0.25,5/19/2020 5:00:00 PM,NT-00077-1766,Exit,-,NT-00085-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,0.26,5/19/2020 11:24:00 AM,NT-00076-1766,Entry,1 S,NT-00084-1766,Short,$0.00,1,Backtest,,
CL APR26,Sell,1,0.76,5/18/2020 5:00:00 PM,NT-00075-1766,Exit,-,NT-00083-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,0.79,5/18/2020 4:24:00 PM,NT-00074-1766,Entry,1 L,NT-00082-1766,Long,$0.00,1,Backtest,,
CL APR26,Buy,1,-1.83,5/15/2020 5:00:00 PM,NT-00073-1766,Exit,-,NT-00081-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,-3.04,5/15/2020 11:12:00 AM,NT-00072-1766,Entry,1 S,NT-00080-1766,Short,$0.00,1,Backtest,,
CL APR26,Buy,1,-5.87,5/12/2020 5:00:00 PM,NT-00071-1766,Exit,-,NT-00079-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,-5.93,5/12/2020 11:12:00 AM,NT-00070-1766,Entry,1 S,NT-00078-1766,Short,$0.00,1,Backtest,,
CL APR26,Buy,1,-6.71,5/11/2020 5:00:00 PM,NT-00069-1766,Exit,-,NT-00077-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,-6.64,5/11/2020 11:36:00 AM,NT-00068-1766,Entry,1 S,NT-00076-1766,Short,$0.00,1,Backtest,,
CL APR26,Sell,1,-5.93,5/5/2020 5:00:00 PM,NT-00067-1766,Exit,-,NT-00074-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,-7.80,5/5/2020 11:12:00 AM,NT-00066-1766,Entry,1 L,NT-00073-1766,Long,$0.00,1,Backtest,,
CL APR26,Buy,1,-14.03,4/24/2020 5:00:00 PM,NT-00065-1766,Exit,-,NT-00071-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,-14.43,4/24/2020 12:12:00 PM,NT-00064-1766,Entry,1 S,NT-00070-1766,Short,$0.00,1,Backtest,,
CL APR26,Sell,1,-6.07,4/17/2020 5:00:00 PM,NT-00063-1766,Exit,-,NT-00069-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,-6.03,4/17/2020 11:36:00 AM,NT-00062-1766,Entry,1 L,NT-00068-1766,Long,$0.00,1,Backtest,,
CL APR26,Buy,1,-4.81,4/15/2020 5:00:00 PM,NT-00061-1766,Exit,-,NT-00067-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,-5.48,4/15/2020 11:12:00 AM,NT-00060-1766,Entry,1 S,NT-00066-1766,Short,$0.00,1,Backtest,,
CL APR26,Buy,1,-4.14,4/14/2020 5:00:00 PM,NT-00059-1766,Exit,-,NT-00065-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,-3.80,4/14/2020 11:36:00 AM,NT-00058-1766,Entry,1 S,NT-00064-1766,Short,$0.00,1,Backtest,,
CL APR26,Buy,1,-2.54,4/13/2020 5:00:00 PM,NT-00057-1766,Exit,-,NT-00063-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,-2.22,4/13/2020 2:00:00 PM,NT-00056-1766,Entry,1 S,NT-00062-1766,Short,$0.00,1,Backtest,,
CL APR26,Sell,1,1.18,4/8/2020 5:00:00 PM,NT-00055-1766,Exit,-,NT-00060-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,-0.47,4/8/2020 11:48:00 AM,NT-00054-1766,Entry,1 L,NT-00059-1766,Long,$0.00,1,Backtest,,
CL APR26,Buy,1,-0.70,4/7/2020 5:00:00 PM,NT-00053-1766,Exit,-,NT-00058-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,1.32,4/7/2020 11:12:00 AM,NT-00052-1766,Entry,1 S,NT-00057-1766,Short,$0.00,1,Backtest,,
CL APR26,Buy,1,1.34,4/6/2020 5:00:00 PM,NT-00051-1766,Exit,-,NT-00056-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,1.84,4/6/2020 12:12:00 PM,NT-00050-1766,Entry,1 S,NT-00055-1766,Short,$0.00,1,Backtest,,
CL APR26,Buy,1,4.04,4/3/2020 5:00:00 PM,NT-00049-1766,Exit,-,NT-00054-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,2.00,4/3/2020 11:12:00 AM,NT-00048-1766,Entry,1 S,NT-00053-1766,Short,$0.00,1,Backtest,,
CL APR26,Buy,1,-3.76,4/1/2020 5:00:00 PM,NT-00047-1766,Exit,-,NT-00052-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,-4.75,4/1/2020 12:12:00 PM,NT-00046-1766,Entry,1 S,NT-00051-1766,Short,$0.00,1,Backtest,,
CL APR26,Buy,1,-4.86,3/31/2020 5:00:00 PM,NT-00045-1766,Exit,-,NT-00050-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,-4.25,3/31/2020 11:48:00 AM,NT-00044-1766,Entry,1 S,NT-00049-1766,Short,$0.00,1,Backtest,,
CL APR26,Buy,1,-4.68,3/30/2020 5:00:00 PM,NT-00043-1766,Exit,-,NT-00048-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,-4.85,3/30/2020 1:36:00 PM,NT-00042-1766,Entry,1 S,NT-00047-1766,Short,$0.00,1,Backtest,,
CL APR26,Buy,1,-1.78,3/26/2020 5:00:00 PM,NT-00041-1766,Exit,-,NT-00046-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,-1.40,3/26/2020 11:24:00 AM,NT-00040-1766,Entry,1 S,NT-00045-1766,Short,$0.00,1,Backtest,,
CL APR26,Sell,1,2.25,3/17/2020 5:00:00 PM,NT-00039-1766,Exit,-,NT-00043-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,4.38,3/17/2020 11:36:00 AM,NT-00038-1766,Entry,1 L,NT-00042-1766,Long,$0.00,1,Backtest,,
CL APR26,Sell,1,4.04,3/16/2020 5:00:00 PM,NT-00037-1766,Exit,-,NT-00041-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,4.69,3/16/2020 12:36:00 PM,NT-00036-1766,Entry,1 L,NT-00040-1766,Long,$0.00,1,Backtest,,
CL APR26,Sell,1,6.34,3/12/2020 5:00:00 PM,NT-00035-1766,Exit,-,NT-00039-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,6.32,3/12/2020 12:24:00 PM,NT-00034-1766,Entry,1 L,NT-00038-1766,Long,$0.00,1,Backtest,,
CL APR26,Sell,1,8.47,3/11/2020 5:00:00 PM,NT-00033-1766,Exit,-,NT-00037-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,8.66,3/11/2020 11:24:00 AM,NT-00032-1766,Entry,1 L,NT-00036-1766,Long,$0.00,1,Backtest,,
CL APR26,Buy,1,21.69,2/27/2020 5:00:00 PM,NT-00031-1766,Exit,-,NT-00033-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,21.66,2/27/2020 4:24:00 PM,NT-00030-1766,Entry,1 S,NT-00032-1766,Short,$0.00,1,Backtest,,
CL APR26,Sell,1,24.00,2/26/2020 5:00:00 PM,NT-00029-1766,Exit,-,NT-00031-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,24.94,2/26/2020 12:24:00 PM,NT-00028-1766,Entry,1 L,NT-00030-1766,Long,$0.00,1,Backtest,,
CL APR26,Buy,1,26.69,2/24/2020 5:00:00 PM,NT-00027-1766,Exit,-,NT-00029-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,26.06,2/24/2020 12:00:00 PM,NT-00026-1766,Entry,1 S,NT-00028-1766,Short,$0.00,1,Backtest,,
CL APR26,Sell,1,29.09,2/19/2020 5:00:00 PM,NT-00025-1766,Exit,-,NT-00026-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,28.62,2/19/2020 11:24:00 AM,NT-00024-1766,Entry,1 L,NT-00025-1766,Long,$0.00,1,Backtest,,
CL APR26,Sell,1,27.94,2/17/2020 1:00:00 PM,NT-00023-1766,Exit,-,NT-00024-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,27.76,2/17/2020 11:36:00 AM,NT-00022-1766,Entry,1 L,NT-00023-1766,Long,$0.00,1,Backtest,,
CL APR26,Buy,1,27.86,2/14/2020 5:00:00 PM,NT-00021-1766,Exit,-,NT-00022-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,27.39,2/14/2020 12:00:00 PM,NT-00020-1766,Entry,1 S,NT-00021-1766,Short,$0.00,1,Backtest,,
CL APR26,Sell,1,27.13,2/13/2020 5:00:00 PM,NT-00019-1766,Exit,-,NT-00020-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,27.11,2/13/2020 11:24:00 AM,NT-00018-1766,Entry,1 L,NT-00019-1766,Long,$0.00,1,Backtest,,
CL APR26,Sell,1,25.26,2/10/2020 5:00:00 PM,NT-00017-1766,Exit,-,NT-00018-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,25.76,2/10/2020 11:12:00 AM,NT-00016-1766,Entry,1 L,NT-00017-1766,Long,$0.00,1,Backtest,,
CL APR26,Sell,1,26.70,2/6/2020 5:00:00 PM,NT-00015-1766,Exit,-,NT-00016-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,26.38,2/6/2020 11:12:00 AM,NT-00014-1766,Entry,1 L,NT-00015-1766,Long,$0.00,1,Backtest,,
CL APR26,Buy,1,27.24,1/31/2020 5:00:00 PM,NT-00013-1766,Exit,-,NT-00014-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,27.39,1/31/2020 12:12:00 PM,NT-00012-1766,Entry,1 S,NT-00013-1766,Short,$0.00,1,Backtest,,
CL APR26,Sell,1,28.56,1/30/2020 5:00:00 PM,NT-00011-1766,Exit,-,NT-00012-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,27.95,1/30/2020 11:48:00 AM,NT-00010-1766,Entry,1 L,NT-00011-1766,Long,$0.00,1,Backtest,,
CL APR26,Sell,1,29.59,1/28/2020 5:00:00 PM,NT-00009-1766,Exit,-,NT-00010-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Buy,1,29.24,1/28/2020 11:24:00 AM,NT-00008-1766,Entry,1 L,NT-00009-1766,Long,$0.00,1,Backtest,,
CL APR26,Buy,1,31.31,1/23/2020 5:00:00 PM,NT-00007-1766,Exit,-,NT-00008-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,30.59,1/23/2020 12:48:00 PM,NT-00006-1766,Entry,1 S,NT-00007-1766,Short,$0.00,1,Backtest,,
CL APR26,Buy,1,34.45,1/17/2020 5:00:00 PM,NT-00005-1766,Exit,-,NT-00006-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,34.28,1/17/2020 11:24:00 AM,NT-00004-1766,Entry,1 S,NT-00005-1766,Short,$0.00,1,Backtest,,
CL APR26,Buy,1,33.73,1/15/2020 5:00:00 PM,NT-00003-1766,Exit,-,NT-00004-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,33.58,1/15/2020 12:24:00 PM,NT-00002-1766,Entry,1 S,NT-00003-1766,Short,$0.00,1,Backtest,,
CL APR26,Buy,1,36.81,1/2/2020 5:00:00 PM,NT-00001-1766,Exit,-,NT-00001-1766,Exit on session close,$0.00,1,Backtest,,
CL APR26,Sell,1,36.64,1/2/2020 11:24:00 AM,NT-00000-1766,Entry,1 S,NT-00000-1766,Short,$0.00,1,Backtest,,
