entry_ts,exit_ts,direction,pnl_ticks
2024-08-30 11:24:00 UTC,2024-08-30 12:00:00 UTC,short,-45.000000000000284
2024-09-02 10:48:00 UTC,2024-09-02 12:00:00 UTC,long,45.000000000000284
2024-09-03 10:36:00 UTC,2024-09-03 11:00:00 UTC,short,25.0
2024-09-03 11:24:00 UTC,2024-09-03 12:00:00 UTC,short,20.000000000000284
2024-09-04 10:36:00 UTC,2024-09-04 10:48:00 UTC,short,-45.000000000000284
2024-09-04 11:48:00 UTC,2024-09-04 16:55:00 UTC,short,45.999999999999375
2024-09-05 10:36:00 UTC,2024-09-05 11:00:00 UTC,long,50.0
2024-09-05 11:24:00 UTC,2024-09-05 11:48:00 UTC,short,15.000000000000568
2024-09-06 10:36:00 UTC,2024-09-06 10:48:00 UTC,short,134.99999999999943
2024-09-09 10:36:00 UTC,2024-09-09 11:00:00 UTC,long,25.0
2024-09-09 11:36:00 UTC,2024-09-09 12:00:00 UTC,long,15.000000000000568
2024-09-10 10:36:00 UTC,2024-09-10 10:48:00 UTC,short,182.00000000000074
2024-09-11 10:36:00 UTC,2024-09-11 11:00:00 UTC,short,100.0
2024-09-11 11:24:00 UTC,2024-09-11 11:36:00 UTC,short,-45.000000000000284
2024-09-12 10:36:00 UTC,2024-09-12 11:24:00 UTC,long,104.99999999999972
2024-09-13 10:36:00 UTC,2024-09-13 11:00:00 UTC,long,-45.000000000000284
2024-09-13 11:24:00 UTC,2024-09-13 12:12:00 UTC,short,15.000000000000568
2024-09-16 10:36:00 UTC,2024-09-16 10:48:00 UTC,long,-45.000000000000284
2024-09-16 11:12:00 UTC,2024-09-16 16:55:00 UTC,short,-86.99999999999903
2024-09-17 10:36:00 UTC,2024-09-17 11:00:00 UTC,long,45.000000000000284
2024-09-18 10:36:00 UTC,2024-09-18 11:00:00 UTC,long,9.999999999999432
2024-09-18 11:24:00 UTC,2024-09-18 11:36:00 UTC,long,-45.000000000000284
2024-09-19 11:12:00 UTC,2024-09-19 11:48:00 UTC,long,20.000000000000284
2024-09-20 10:48:00 UTC,2024-09-20 11:12:00 UTC,long,25.0
2024-09-20 11:36:00 UTC,2024-09-20 16:55:00 UTC,long,28.000000000000114
2024-09-23 10:36:00 UTC,2024-09-23 11:00:00 UTC,long,-45.000000000000284
2024-09-24 10:36:00 UTC,2024-09-24 11:00:00 UTC,short,34.99999999999943
2024-09-25 10:36:00 UTC,2024-09-25 11:12:00 UTC,long,9.999999999999432
2024-09-25 11:48:00 UTC,2024-09-25 12:24:00 UTC,short,75.0
2024-09-26 11:24:00 UTC,2024-09-26 11:36:00 UTC,long,-45.000000000000284
2024-09-27 10:36:00 UTC,2024-09-27 11:00:00 UTC,long,15.000000000000568
2024-09-27 11:24:00 UTC,2024-09-27 12:00:00 UTC,long,50.0
2024-09-30 10:36:00 UTC,2024-09-30 11:00:00 UTC,long,20.000000000000284
2024-10-01 10:36:00 UTC,2024-10-01 10:48:00 UTC,long,134.99999999999943
2024-10-02 10:36:00 UTC,2024-10-02 11:00:00 UTC,short,75.0
2024-10-03 10:36:00 UTC,2024-10-03 11:00:00 UTC,long,109.99999999999943
2024-10-04 10:36:00 UTC,2024-10-04 11:00:00 UTC,short,-45.000000000000284
2024-10-04 11:24:00 UTC,2024-10-04 11:48:00 UTC,long,15.000000000000568
2024-10-07 10:36:00 UTC,2024-10-07 11:00:00 UTC,long,50.0
2024-10-08 10:36:00 UTC,2024-10-08 11:00:00 UTC,short,95.00000000000028
2024-10-09 10:36:00 UTC,2024-10-09 10:48:00 UTC,short,-45.000000000000284
2024-10-09 11:36:00 UTC,2024-10-09 12:12:00 UTC,long,4.999999999999716
2024-10-10 10:36:00 UTC,2024-10-10 11:00:00 UTC,long,20.000000000000284
2024-10-10 11:24:00 UTC,2024-10-10 12:00:00 UTC,long,65.00000000000057
2024-10-11 10:36:00 UTC,2024-10-11 11:00:00 UTC,long,45.000000000000284
2024-10-11 11:24:00 UTC,2024-10-11 16:55:00 UTC,long,-0.9999999999990905
2024-10-14 10:48:00 UTC,2024-10-14 11:12:00 UTC,long,-45.000000000000284
2024-10-14 11:36:00 UTC,2024-10-14 16:55:00 UTC,short,166.99999999999875
2024-10-15 10:36:00 UTC,2024-10-15 11:24:00 UTC,short,4.999999999999716
2024-10-15 11:48:00 UTC,2024-10-15 12:12:00 UTC,short,9.999999999999432
2024-10-16 10:36:00 UTC,2024-10-16 11:12:00 UTC,short,50.0
2024-10-16 11:48:00 UTC,2024-10-16 16:55:00 UTC,short,-25.0
2024-10-17 10:36:00 UTC,2024-10-17 11:00:00 UTC,long,4.999999999999716
2024-10-17 11:36:00 UTC,2024-10-17 16:55:00 UTC,long,17.99999999999926
2024-10-18 10:36:00 UTC,2024-10-18 11:24:00 UTC,short,59.99999999999943
