instrument,contracts,direction,entry_ts_et,exit_ts_et,hold_minutes,entry_price,exit_price,entry_trigger,exit_reason,pnl_ticks,pnl_usd
YM,1,long,2025-06-24 11:00:00,2025-06-24 16:55:00,355.0,43249.0,43412.0,43249.0,close_all_flatten,163.0,815.0
CL,1,short,2025-06-24 11:48:00,2025-06-24 16:55:00,307.0,64.87,65.01,64.87,close_all_flatten,-14.000000000000057,-140.00000000000057
MGC,7,long,2025-06-24 12:48:00,2025-06-24 16:55:00,247.0,3333.3,3337.7,3333.3,close_all_flatten,43.99999999999636,307.99999999997453
YM,1,short,2025-06-25 11:00:00,2025-06-25 11:05:00,5.0,43390.0,43315.0,43390.0,profit_target,75.0,375.0
CL,1,long,2025-06-25 10:36:00,2025-06-25 11:12:00,36.0,65.14,65.44,65.14,stop_loss,29.999999999999716,299.99999999999716
MNQ,2,short,2025-06-25 11:00:00,2025-06-25 12:20:00,80.0,22485.25,22425.25,22485.25,profit_target,240.0,240.0
CL,1,long,2025-06-25 10:36:00,2025-06-25 16:55:00,379.0,65.14,64.95,65.14,close_all_flatten,-18.999999999999773,-189.99999999999773
MNQ,2,short,2025-06-25 11:00:00,2025-06-25 16:55:00,355.0,22485.25,22469.5,22485.25,close_all_flatten,63.0,63.0
YM,1,short,2025-06-25 11:00:00,2025-06-25 16:55:00,355.0,43390.0,43294.0,43390.0,close_all_flatten,96.0,480.0
MGC,7,long,2025-06-25 12:00:00,2025-06-25 16:55:00,295.0,3334.3,3346.9,3334.3,close_all_flatten,125.99999999999909,881.9999999999936
YM,1,long,2025-06-26 11:00:00,2025-06-26 11:05:00,5.0,43431.0,43625.0,43431.0,profit_target,194.0,970.0
CL,1,long,2025-06-26 10:36:00,2025-06-26 11:12:00,36.0,65.68,66.23,65.68,stop_loss,54.999999999999716,549.9999999999972
MNQ,2,long,2025-06-26 11:00:00,2025-06-26 11:15:00,15.0,22546.25,22606.25,22546.25,profit_target,240.0,240.0
CL,1,long,2025-06-26 10:36:00,2025-06-26 16:55:00,379.0,65.68,65.23,65.68,close_all_flatten,-45.000000000000284,-450.00000000000284
MNQ,2,long,2025-06-26 11:00:00,2025-06-26 16:55:00,355.0,22546.25,22670.75,22546.25,close_all_flatten,498.0,498.0
YM,1,long,2025-06-26 11:00:00,2025-06-26 16:55:00,355.0,43431.0,43726.0,43431.0,close_all_flatten,295.0,1475.0
MGC,7,long,2025-06-26 12:16:00,2025-06-26 16:55:00,279.0,3340.5,3342.0,3340.5,close_all_flatten,15.0,105.0
YM,1,long,2025-06-27 11:00:00,2025-06-27 11:05:00,5.0,43870.0,44076.0,43870.0,profit_target,206.0,1030.0
CL,1,long,2025-06-27 10:36:00,2025-06-27 11:24:00,48.0,65.99,65.53999999999999,65.99,stop_loss,-45.000000000000284,-450.00000000000284
MNQ,2,long,2025-06-27 11:00:00,2025-06-27 11:30:00,30.0,22746.5,22806.5,22746.5,profit_target,240.0,240.0
CL,1,long,2025-06-27 10:36:00,2025-06-27 16:55:00,379.0,65.99,65.07,65.99,close_all_flatten,-92.00000000000017,-920.0000000000017
MNQ,2,long,2025-06-27 11:00:00,2025-06-27 16:55:00,355.0,22746.5,22743.25,22746.5,close_all_flatten,-13.0,-13.0
YM,1,long,2025-06-27 11:00:00,2025-06-27 16:55:00,355.0,43870.0,44252.0,43870.0,close_all_flatten,382.0,1910.0
MGC,7,long,2025-06-27 12:00:00,2025-06-27 16:55:00,295.0,3281.8,3287.1,3281.8,close_all_flatten,52.99999999999727,370.9999999999809
CL,1,short,2025-06-30 10:36:00,2025-06-30 11:00:00,24.0,65.02,64.92,65.02,stop_loss,9.999999999999432,99.99999999999432
